route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
D11,1,3342,Beaumont Station,1,1-11-6,3411,1
D11,1,3343,Templeton & Salter,0,1-11-6,3410,1
D11,1,3344,Beaumont Station,1,1-11-6,3411,1
D11,1,3345,Templeton & Salter,0,1-11-6,3410,1
D11,1,3346,Beaumont Station,1,1-11-6,3411,1
D11,1,3347,Templeton & Salter,0,1-11-6,3410,1
D11,1,3348,Beaumont Station,1,1-11-6,3411,1
D11,1,3349,Templeton & Salter,0,1-11-6,3410,1
D11,1,3352,Beaumont Station,1,1-11-7,3411,1
D11,1,3353,Templeton & Salter,0,1-11-7,3410,1
D11,1,3354,Beaumont Station,1,1-11-7,3411,1
D11,1,3355,Templeton & Salter,0,1-11-7,3410,1
D11,1,3356,Beaumont Station,1,1-11-7,3411,1
D11,1,3357,Templeton & Salter,0,1-11-7,3410,1
D11,1,3358,Beaumont Station,1,1-11-7,3411,1
D11,1,3359,Templeton & Salter,0,1-11-7,3410,1
D11,1,3360,Beaumont Station,1,1-11-7,3411,1
D11,1,3361,Templeton & Salter,0,1-11-7,3410,1
D11,1,3362,Beaumont Station,1,1-11-7,3411,1
D11,1,3363,Templeton & Salter,0,1-11-7,3410,1
D11,1,3364,Beaumont Station,1,1-11-7,3411,1
D11,1,3365,Templeton & Salter,0,1-11-7,3410,1
D11,1,3368,Beaumont Station,1,1-11-8,3411,1
D11,1,3369,Templeton & Salter,0,1-11-8,3410,1
D11,1,3370,Downtown,1,1-11-8,3413,1
D11,1,3374,Templeton & Salter,0,1-11-9,3410,1
D11,1,3375,Beaumont Station,1,1-11-9,3411,1
D11,1,3376,Templeton & Salter,0,1-11-9,3410,1
D11,1,3377,Beaumont Station,1,1-11-9,3411,1
D11,1,3378,Templeton & Salter,0,1-11-9,3410,1
D11,1,3379,Beaumont Station,1,1-11-9,3411,1
D11,1,3380,Templeton & Salter,0,1-11-9,3410,1
D11,1,3381,Beaumont Station,1,1-11-9,3411,1
D11,1,3382,Templeton & Salter,0,1-11-9,3410,1
D11,1,3383,Beaumont Station,1,1-11-9,3411,1
D11,1,3384,Templeton & Salter,0,1-11-9,3410,1
D11,1,3385,Beaumont Station,1,1-11-9,3411,1
D11,1,3386,Templeton & Salter,0,1-11-9,3410,1
F6,1,3387,South St. Vital,1,1-11-9,3449,1
D11,1,3390,Beaumont Station,1,1-11-10,3414,1
D11,1,3391,Templeton & Salter,0,1-11-10,3410,1
D11,1,3392,Beaumont Station,1,1-11-10,3411,1
D11,1,3395,Templeton & Salter,0,1-11-11,3410,1
D11,1,3396,Beaumont Station,1,1-11-11,3411,1
D11,1,3397,Downtown,0,1-11-11,3415,1
D11,1,3400,Beaumont Station,1,1-11-12,3411,1
D11,1,3401,Templeton & Salter,0,1-11-12,3410,1
D13,1,3404,The Airport,1,1-11-13,3418,1
D13,1,3405,The Forks,0,1-11-13,3419,1
D13,1,3406,The Airport,1,1-11-13,3418,1
D16,1,3408,Downtown,0,1-11-13,3432,1
31,1,3410,Riverbend,0,1-11-13,3493,1
D11,1,3412,Beaumont Station,1,1-11-13,3411,1
D11,1,3413,Templeton & Salter,0,1-11-13,3410,1
D11,1,3414,Beaumont Station,1,1-11-13,3411,1
D11,1,3415,Templeton & Salter,0,1-11-13,3410,1
D11,1,3416,Beaumont Station,1,1-11-13,3411,1
D11,1,3417,Templeton & Salter,0,1-11-13,3410,1
D11,1,3418,Beaumont Station,1,1-11-13,3411,1
D11,1,3421,Beaumont Station,1,1-11-14,3414,1
D11,1,3422,Templeton & Salter,0,1-11-14,3410,1
D11,1,3423,Beaumont Station,1,1-11-14,3411,1
D11,1,3424,Downtown,0,1-11-14,3415,1
D11,1,3427,Templeton & Salter,0,1-11-15,3412,1
D11,1,3428,Beaumont Station,1,1-11-15,3411,1
D11,1,3429,Templeton & Salter,0,1-11-15,3410,1
D11,1,3430,Downtown,1,1-11-15,3413,1
D12,1,3433,The Forks,0,1-12-1,3416,1
D12,1,3434,The Airport,1,1-12-1,3417,1
D12,1,3435,The Forks,0,1-12-1,3416,1
D12,1,3436,The Airport,1,1-12-1,3417,1
D12,1,3437,The Forks,0,1-12-1,3416,1
D12,1,3438,The Airport,1,1-12-1,3417,1
D12,1,3439,The Forks,0,1-12-1,3416,1
D12,1,3442,The Airport,1,1-12-2,3417,1
D12,1,3443,The Forks,0,1-12-2,3416,1
D12,1,3444,The Airport,1,1-12-2,3417,1
D12,1,3445,The Forks,0,1-12-2,3416,1
F8,1,3447,University of Manitoba,1,1-12-2,3461,1
D13,1,3450,The Airport,1,1-12-3,3418,1
D12,1,3451,The Forks,0,1-12-3,3416,1
D12,1,3452,The Airport,1,1-12-3,3417,1
D12,1,3453,The Forks,0,1-12-3,3416,1
D12,1,3454,The Airport,1,1-12-3,3417,1
D12,1,3455,The Forks,0,1-12-3,3416,1
D12,1,3456,The Airport,1,1-12-3,3417,1
D12,1,3457,The Forks,0,1-12-3,3416,1
D12,1,3458,The Airport,1,1-12-3,3417,1
D12,1,3459,The Forks,0,1-12-3,3416,1
D12,1,3460,The Airport,1,1-12-3,3417,1
D12,1,3461,The Forks,0,1-12-3,3416,1
D12,1,3462,The Airport,1,1-12-3,3417,1
D12,1,3463,The Forks,0,1-12-3,3416,1
D12,1,3464,The Airport,1,1-12-3,3417,1
D12,1,3465,The Forks,0,1-12-3,3416,1
D12,1,3466,The Airport,1,1-12-3,3417,1
D12,1,3467,The Forks,0,1-12-3,3416,1
D13,1,3468,The Airport,1,1-12-3,3418,1
43,1,3470,Downtown,0,1-12-3,3596,1
D13,1,3473,The Forks,0,1-12-4,3419,1
D12,1,3474,The Airport,1,1-12-4,3417,1
D12,1,3475,The Forks,0,1-12-4,3416,1
D12,1,3476,The Airport,1,1-12-4,3417,1
D12,1,3477,The Forks,0,1-12-4,3416,1
D12,1,3478,The Airport,1,1-12-4,3417,1
D12,1,3479,The Forks,0,1-12-4,3416,1
D12,1,3480,The Airport,1,1-12-4,3417,1
D12,1,3481,The Forks,0,1-12-4,3416,1
D12,1,3482,The Airport,1,1-12-4,3417,1
D12,1,3483,The Forks,0,1-12-4,3416,1
D12,1,3484,The Airport,1,1-12-4,3417,1
D12,1,3485,The Forks,0,1-12-4,3416,1
D12,1,3486,The Airport,1,1-12-4,3417,1
D12,1,3487,The Forks,0,1-12-4,3416,1
D12,1,3488,The Airport,1,1-12-4,3417,1
D13,1,3489,The Forks,0,1-12-4,3419,1
D13,1,3490,The Airport,1,1-12-4,3418,1
D19,1,3493,Downtown,0,1-12-5,3443,1
D12,1,3495,The Airport,1,1-12-5,3417,1
D12,1,3496,The Forks,0,1-12-5,3416,1
D12,1,3497,The Airport,1,1-12-5,3417,1
D12,1,3498,The Forks,0,1-12-5,3416,1
D12,1,3499,The Airport,1,1-12-5,3417,1
D12,1,3500,The Forks,0,1-12-5,3416,1
D12,1,3501,The Airport,1,1-12-5,3417,1
D12,1,3502,The Forks,0,1-12-5,3416,1
D12,1,3503,The Airport,1,1-12-5,3417,1
D12,1,3504,The Forks,0,1-12-5,3416,1
D12,1,3505,The Airport,1,1-12-5,3417,1
D12,1,3506,The Forks,0,1-12-5,3416,1
D12,1,3507,The Airport,1,1-12-5,3417,1
D16,1,3509,Downtown,0,1-12-5,3432,1
D13,1,3511,The Airport,1,1-12-5,3418,1
22,1,3513,Unicity,1,1-12-5,3233,1
31,1,3516,The Forks,1,1-12-6,3494,1
D12,1,3518,The Airport,1,1-12-6,3417,1
D12,1,3519,The Forks,0,1-12-6,3416,1
D12,1,3520,The Airport,1,1-12-6,3417,1
D12,1,3521,The Forks,0,1-12-6,3416,1
D12,1,3522,The Airport,1,1-12-6,3417,1
D12,1,3523,The Forks,0,1-12-6,3416,1
D12,1,3524,The Airport,1,1-12-6,3417,1
D12,1,3525,The Forks,0,1-12-6,3416,1
D12,1,3526,The Airport,1,1-12-6,3417,1
D12,1,3527,The Forks,0,1-12-6,3416,1
D12,1,3528,The Airport,1,1-12-6,3417,1
D12,1,3529,The Forks,0,1-12-6,3416,1
D12,1,3530,The Airport,1,1-12-6,3417,1
D17,1,3532,Kildonan Place,0,1-12-6,3436,1
D13,1,3535,The Airport,1,1-12-7,3418,1
D12,1,3536,The Forks,0,1-12-7,3416,1
D12,1,3537,The Airport,1,1-12-7,3417,1
43,1,3539,Downtown,0,1-12-7,3596,1
D12,1,3542,The Airport,1,1-12-8,3417,1
D12,1,3543,The Forks,0,1-12-8,3416,1
D12,1,3544,The Airport,1,1-12-8,3417,1
D13,1,3545,The Forks,0,1-12-8,3419,1
D12,1,3546,The Airport,1,1-12-8,3417,1
D12,1,3547,The Forks,0,1-12-8,3416,1
D12,1,3548,The Airport,1,1-12-8,3417,1
D12,1,3549,The Forks,0,1-12-8,3416,1
D12,1,3550,The Airport,1,1-12-8,3417,1
D12,1,3551,The Forks,0,1-12-8,3416,1
D12,1,3552,The Airport,1,1-12-8,3417,1
D12,1,3553,The Forks,0,1-12-8,3416,1
D12,1,3554,The Airport,1,1-12-8,3417,1
D13,1,3555,The Forks,0,1-12-8,3419,1
D12,1,3556,The Airport,1,1-12-8,3417,1
D13,1,3557,The Forks,0,1-12-8,3419,1
D12,1,3562,The Airport,1,1-12-9,3417,1
D12,1,3563,The Forks,0,1-12-9,3416,1
D13,1,3566,The Airport,1,1-13-1,3418,1
D13,1,3567,The Forks,0,1-13-1,3419,1
D13,1,3568,The Airport,1,1-13-1,3418,1
D13,1,3569,The Forks,0,1-13-1,3419,1
D12,1,3570,The Airport,1,1-13-1,3417,1
D12,1,3571,The Forks,0,1-13-1,3416,1
D12,1,3574,The Forks,0,1-13-2,3416,1
D12,1,3575,The Airport,1,1-13-2,3417,1
D13,1,3576,The Forks,0,1-13-2,3419,1
D13,1,3577,The Airport,1,1-13-2,3418,1
D13,1,3578,The Forks,0,1-13-2,3419,1
D13,1,3581,The Airport,1,1-13-3,3418,1
D13,1,3582,The Forks,0,1-13-3,3419,1
D13,1,3583,The Airport,1,1-13-3,3418,1
D12,1,3584,The Forks,0,1-13-3,3416,1
F8,1,3586,University of Manitoba,1,1-13-3,3461,1
D13,1,3589,The Forks,0,1-13-4,3419,1
D13,1,3590,The Airport,1,1-13-4,3418,1
D13,1,3591,The Forks,0,1-13-4,3419,1
D17,1,3594,Kildonan Place,0,1-13-5,3440,1
D17,1,3595,RRC Polytech,1,1-13-5,3437,1
D12,1,3597,The Forks,0,1-13-5,3416,1
D13,1,3598,The Airport,1,1-13-5,3418,1
D13,1,3599,The Forks,0,1-13-5,3419,1
D13,1,3600,The Airport,1,1-13-5,3418,1
D13,1,3601,The Forks,0,1-13-5,3419,1
D13,1,3602,The Airport,1,1-13-5,3418,1
D13,1,3603,The Forks,0,1-13-5,3419,1
D13,1,3604,The Airport,1,1-13-5,3418,1
D13,1,3605,The Forks,0,1-13-5,3419,1
D13,1,3606,The Airport,1,1-13-5,3418,1
D13,1,3607,The Forks,0,1-13-5,3419,1
D13,1,3608,The Airport,1,1-13-5,3418,1
D13,1,3609,The Forks,0,1-13-5,3419,1
31,1,3611,Riverbend,0,1-13-5,3493,1
D19,1,3614,Downtown,0,1-13-6,3443,1
D13,1,3616,The Forks,0,1-13-6,3419,1
43,1,3618,RRC Polytech,1,1-13-6,3255,1
22,1,3621,Polo Park,0,1-13-7,3234,1
D12,1,3623,The Forks,0,1-13-7,3416,1
D13,1,3624,The Airport,1,1-13-7,3418,1
D13,1,3625,The Forks,0,1-13-7,3419,1
D13,1,3626,The Airport,1,1-13-7,3418,1
D13,1,3627,The Forks,0,1-13-7,3419,1
D13,1,3628,The Airport,1,1-13-7,3418,1
D13,1,3629,The Forks,0,1-13-7,3419,1
D13,1,3630,The Airport,1,1-13-7,3418,1
D13,1,3631,The Forks,0,1-13-7,3419,1
D13,1,3632,The Airport,1,1-13-7,3418,1
D13,1,3633,The Forks,0,1-13-7,3419,1
D13,1,3634,The Airport,1,1-13-7,3418,1
D13,1,3635,The Forks,0,1-13-7,3419,1
D13,1,3636,The Airport,1,1-13-7,3418,1
D13,1,3637,The Forks,0,1-13-7,3419,1
D12,1,3638,The Airport,1,1-13-7,3417,1
224,1,3640,Polo Park,0,1-13-7,3608,1
D19,1,3642,The Zoo,1,1-13-7,3442,1
224,1,3645,RRC Polytech,1,1-13-8,3288,1
D13,1,3647,The Forks,0,1-13-8,3419,1
D13,1,3648,The Airport,1,1-13-8,3418,1
D13,1,3649,The Forks,0,1-13-8,3419,1
D13,1,3650,The Airport,1,1-13-8,3418,1
D13,1,3651,The Forks,0,1-13-8,3419,1
D13,1,3652,The Airport,1,1-13-8,3418,1
D13,1,3653,The Forks,0,1-13-8,3419,1
D13,1,3654,The Airport,1,1-13-8,3418,1
D13,1,3655,The Forks,0,1-13-8,3419,1
D13,1,3656,The Airport,1,1-13-8,3418,1
D13,1,3657,The Forks,0,1-13-8,3419,1
D13,1,3658,The Airport,1,1-13-8,3418,1
D13,1,3659,The Forks,0,1-13-8,3419,1
D13,1,3660,The Airport,1,1-13-8,3418,1
D13,1,3661,The Forks,0,1-13-8,3419,1
D13,1,3662,The Airport,1,1-13-8,3418,1
D13,1,3663,The Forks,0,1-13-8,3419,1
D12,1,3664,The Airport,1,1-13-8,3417,1
D12,1,3665,The Forks,0,1-13-8,3416,1
D13,1,3666,The Airport,1,1-13-8,3418,1
D13,1,3667,The Forks,0,1-13-8,3419,1
D13,1,3668,The Airport,1,1-13-8,3418,1
D12,1,3669,The Forks,0,1-13-8,3416,1
D12,1,3670,The Airport,1,1-13-8,3417,1
D12,1,3671,The Forks,0,1-13-8,3416,1
D12,1,3672,The Airport,1,1-13-8,3417,1
D12,1,3673,The Forks,0,1-13-8,3416,1
D13,1,3674,The Airport,1,1-13-8,3418,1
D12,1,3675,The Forks,0,1-13-8,3416,1
D13,1,3676,The Airport,1,1-13-8,3418,1
D12,1,3677,The Forks,0,1-13-8,3416,1
D12,1,3680,The Forks,0,1-13-9,3416,1
D13,1,3681,The Airport,1,1-13-9,3418,1
D13,1,3682,The Forks,0,1-13-9,3419,1
D13,1,3685,The Forks,0,1-13-10,3419,1
D16,1,3687,RRC Polytech,1,1-13-10,3620,1
224,1,3689,RRC Polytech,1,1-13-10,3288,1
224,1,3692,RRC Polytech,1,1-13-11,3288,1
D13,1,3694,The Forks,0,1-13-11,3419,1
31,1,3697,The Forks,1,1-13-12,3494,1
D13,1,3699,The Airport,1,1-13-12,3418,1
D13,1,3700,The Forks,0,1-13-12,3419,1
D13,1,3701,The Airport,1,1-13-12,3418,1
D13,1,3702,The Forks,0,1-13-12,3419,1
D13,1,3703,The Airport,1,1-13-12,3418,1
D13,1,3704,The Forks,0,1-13-12,3419,1
D13,1,3705,The Airport,1,1-13-12,3418,1
D13,1,3706,The Forks,0,1-13-12,3419,1
D13,1,3707,The Airport,1,1-13-12,3418,1
D13,1,3708,The Forks,0,1-13-12,3419,1
D13,1,3709,The Airport,1,1-13-12,3418,1
D13,1,3710,The Forks,0,1-13-12,3419,1
D13,1,3711,The Airport,1,1-13-12,3418,1
D17,1,3713,Kildonan Place,0,1-13-12,3436,1
D17,1,3714,Selkirk & McPhillips,1,1-13-12,3538,1
D16,1,3717,Downtown,0,1-13-13,3432,1
D12,1,3719,The Airport,1,1-13-13,3417,1
D12,1,3720,The Forks,0,1-13-13,3416,1
D12,1,3721,The Airport,1,1-13-13,3417,1
D12,1,3722,The Forks,0,1-13-13,3416,1
D13,1,3723,The Airport,1,1-13-13,3418,1
D13,1,3724,The Forks,0,1-13-13,3419,1
D13,1,3725,The Airport,1,1-13-13,3418,1
D13,1,3726,The Forks,0,1-13-13,3419,1
D13,1,3727,The Airport,1,1-13-13,3418,1
D13,1,3728,The Forks,0,1-13-13,3419,1
D13,1,3729,The Airport,1,1-13-13,3418,1
D13,1,3730,The Forks,0,1-13-13,3419,1
F8,1,3733,Glenway,0,1-13-14,3460,1
D12,1,3735,The Airport,1,1-13-14,3417,1
D12,1,3736,The Forks,0,1-13-14,3416,1
D13,1,3737,The Airport,1,1-13-14,3418,1
D13,1,3738,The Forks,0,1-13-14,3419,1
D13,1,3739,The Airport,1,1-13-14,3418,1
D13,1,3740,The Forks,0,1-13-14,3419,1
D13,1,3741,The Airport,1,1-13-14,3418,1
D16,1,3744,Downtown,0,1-13-15,3432,1
D13,1,3746,The Airport,1,1-13-15,3418,1
D12,1,3747,The Forks,0,1-13-15,3416,1
D13,1,3748,The Airport,1,1-13-15,3418,1
D13,1,3751,The Airport,1,1-13-16,3418,1
D13,1,3752,The Forks,0,1-13-16,3419,1
D13,1,3753,The Airport,1,1-13-16,3418,1
D16,1,3757,Downtown,0,1-13-17,3432,1
D13,1,3759,The Airport,1,1-13-17,3418,1
D13,1,3760,The Forks,0,1-13-17,3419,1
D12,1,3761,The Airport,1,1-13-17,3417,1
D14,1,3767,Wall Street,1,1-14-1,3557,1
D14,1,3768,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3769,Wall Street,1,1-14-1,3557,1
D14,1,3770,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3771,Wall Street,1,1-14-1,3557,1
D14,1,3772,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3773,Wall Street,1,1-14-1,3557,1
D14,1,3774,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3775,Wall Street,1,1-14-1,3557,1
D14,1,3776,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3777,Wall Street,1,1-14-1,3557,1
D14,1,3778,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3779,Wall Street,1,1-14-1,3557,1
D14,1,3780,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3781,Wall Street,1,1-14-1,3557,1
D14,1,3782,Redonda & Pandora,0,1-14-1,3556,1
D14,1,3783,Wall Street,1,1-14-1,3557,1
D14,1,3786,Wall Street,1,1-14-2,3557,1
D14,1,3787,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3788,Wall Street,1,1-14-2,3557,1
D14,1,3789,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3790,Wall Street,1,1-14-2,3557,1
D14,1,3791,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3792,Wall Street,1,1-14-2,3557,1
D14,1,3793,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3794,Wall Street,1,1-14-2,3557,1
D14,1,3795,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3796,Wall Street,1,1-14-2,3557,1
D14,1,3797,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3798,Wall Street,1,1-14-2,3557,1
D14,1,3799,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3800,Wall Street,1,1-14-2,3557,1
D14,1,3801,Redonda & Pandora,0,1-14-2,3556,1
D14,1,3804,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3805,Wall Street,1,1-14-3,3557,1
D14,1,3806,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3807,Wall Street,1,1-14-3,3557,1
D14,1,3808,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3809,Wall Street,1,1-14-3,3557,1
D14,1,3810,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3811,Wall Street,1,1-14-3,3557,1
D14,1,3812,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3813,Wall Street,1,1-14-3,3557,1
D14,1,3814,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3815,Wall Street,1,1-14-3,3557,1
D14,1,3816,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3817,Wall Street,1,1-14-3,3557,1
D14,1,3818,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3819,Wall Street,1,1-14-3,3557,1
D14,1,3820,Redonda & Pandora,0,1-14-3,3556,1
D14,1,3823,Wall Street,1,1-14-4,3557,1
D14,1,3824,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3825,Wall Street,1,1-14-4,3557,1
D14,1,3826,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3827,Wall Street,1,1-14-4,3557,1
D14,1,3828,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3829,Wall Street,1,1-14-4,3557,1
D14,1,3830,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3831,Wall Street,1,1-14-4,3557,1
D14,1,3832,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3833,Wall Street,1,1-14-4,3557,1
D14,1,3834,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3835,Wall Street,1,1-14-4,3557,1
D14,1,3836,Redonda & Pandora,0,1-14-4,3556,1
D14,1,3837,Wall Street,1,1-14-4,3557,1
D14,1,3840,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3841,Wall Street,1,1-14-5,3557,1
D14,1,3842,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3843,Wall Street,1,1-14-5,3557,1
D14,1,3844,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3845,Wall Street,1,1-14-5,3557,1
D14,1,3846,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3847,Wall Street,1,1-14-5,3557,1
D14,1,3848,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3849,Wall Street,1,1-14-5,3557,1
D14,1,3850,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3851,Wall Street,1,1-14-5,3557,1
D14,1,3852,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3853,Wall Street,1,1-14-5,3557,1
D14,1,3854,Redonda & Pandora,0,1-14-5,3556,1
D14,1,3857,Redonda & Pandora,0,1-14-6,3556,1
D14,1,3858,Wall Street,1,1-14-6,3557,1
D14,1,3859,Plessis & Victoria via Dugald,0,1-14-6,3558,1
D14,1,3862,Wall Street,1,1-14-7,3557,1
D14,1,3863,Redonda & Pandora,0,1-14-7,3556,1
D14,1,3866,Redonda & Pandora,0,1-14-8,3644,1
D14,1,3867,Wall Street,1,1-14-8,3557,1
D14,1,3868,Plessis & Victoria via Dugald,0,1-14-8,3558,1
D14,1,3871,Redonda & Pandora,0,1-14-9,3556,1
D14,1,3872,Wall Street,1,1-14-9,3557,1
D14,1,3873,Plessis & Victoria via Dugald,0,1-14-9,3558,1
D14,1,3876,Redonda & Pandora,0,1-14-10,3556,1
D14,1,3877,Wall Street,1,1-14-10,3557,1
D14,1,3880,Wall Street,1,1-14-11,3559,1
D14,1,3881,Redonda & Pandora,0,1-14-11,3556,1
D14,1,3882,Wall Street,1,1-14-11,3557,1
D14,1,3885,Wall Street,1,1-14-12,3559,1
D14,1,3886,Redonda & Pandora,0,1-14-12,3556,1
D14,1,3887,Wall Street,1,1-14-12,3557,1
D14,1,3890,Wall Street,1,1-14-13,3559,1
D14,1,3891,Redonda & Pandora,0,1-14-13,3556,1
D14,1,3892,Wall Street,1,1-14-13,3557,1
D14,1,3895,Wall Street,1,1-14-14,3559,1
D14,1,3896,Redonda & Pandora,0,1-14-14,3556,1
D15,1,3902,Sage Creek,0,1-15-1,3561,1
D15,1,3903,Unicity,1,1-15-1,3562,1
D15,1,3904,Sage Creek,0,1-15-1,3561,1
D15,1,3905,Unicity,1,1-15-1,3562,1
D15,1,3906,Sage Creek,0,1-15-1,3561,1
D15,1,3907,Unicity,1,1-15-1,3562,1
D15,1,3908,Sage Creek,0,1-15-1,3561,1
D15,1,3909,Unicity,1,1-15-1,3562,1
D15,1,3910,Sage Creek,0,1-15-1,3561,1
D15,1,3911,Unicity,1,1-15-1,3562,1
D15,1,3912,Sage Creek,0,1-15-1,3561,1
D15,1,3913,Unicity,1,1-15-1,3562,1
BLUE,1,3914,St. Norbert,1,1-15-1,3393,1
BLUE,1,3915,Unicity Shopping Centre,0,1-15-1,3392,1
BLUE,1,3916,University of Manitoba,1,1-15-1,3397,1
D15,1,3919,Sage Creek,0,1-15-2,3561,1
D15,1,3920,Unicity,1,1-15-2,3562,1
BLUE,1,3921,St. Norbert,1,1-15-2,3393,1
F9,1,3923,University of Manitoba,1,1-15-2,3464,1
70,1,3926,Polo Park,0,1-15-3,3263,1
70,1,3927,Unicity,1,1-15-3,3262,1
70,1,3928,Polo Park,0,1-15-3,3263,1
70,1,3929,Unicity,1,1-15-3,3262,1
D15,1,3930,Sage Creek,0,1-15-3,3561,1
D15,1,3931,Unicity,1,1-15-3,3562,1
D15,1,3932,Sage Creek,0,1-15-3,3561,1
D15,1,3933,Unicity,1,1-15-3,3562,1
D15,1,3934,Sage Creek,0,1-15-3,3561,1
D15,1,3935,Unicity,1,1-15-3,3562,1
D17,1,3937,Kildonan Place,0,1-15-3,3436,1
D15,1,3940,Unicity,1,1-15-4,3562,1
D15,1,3941,Sage Creek,0,1-15-4,3561,1
D15,1,3942,Unicity,1,1-15-4,3562,1
D15,1,3943,Sage Creek,0,1-15-4,3561,1
D15,1,3944,Unicity,1,1-15-4,3562,1
D15,1,3945,Sage Creek,0,1-15-4,3561,1
D15,1,3946,Unicity,1,1-15-4,3562,1
D15,1,3947,Sage Creek,0,1-15-4,3561,1
D15,1,3948,Unicity,1,1-15-4,3562,1
D15,1,3949,Sage Creek,0,1-15-4,3561,1
D15,1,3950,Unicity,1,1-15-4,3562,1
D15,1,3953,Sage Creek,0,1-15-5,3563,1
D15,1,3954,Unicity,1,1-15-5,3562,1
D15,1,3955,Sage Creek,0,1-15-5,3561,1
D15,1,3956,Unicity,1,1-15-5,3562,1
D15,1,3957,Sage Creek,0,1-15-5,3561,1
D15,1,3958,Unicity,1,1-15-5,3562,1
D15,1,3959,Sage Creek,0,1-15-5,3561,1
D15,1,3960,Unicity,1,1-15-5,3562,1
D15,1,3961,Sage Creek,0,1-15-5,3561,1
D15,1,3962,Unicity,1,1-15-5,3562,1
D15,1,3963,Sage Creek,0,1-15-5,3561,1
D15,1,3964,Unicity,1,1-15-5,3562,1
D15,1,3965,Sage Creek,0,1-15-5,3561,1
D15,1,3966,Unicity,1,1-15-5,3562,1
D15,1,3969,Unicity,1,1-15-6,3562,1
D15,1,3970,Sage Creek,0,1-15-6,3561,1
D15,1,3971,Unicity,1,1-15-6,3562,1
D15,1,3972,Sage Creek,0,1-15-6,3561,1
D15,1,3973,Unicity,1,1-15-6,3562,1
D15,1,3974,Sage Creek,0,1-15-6,3561,1
D15,1,3975,Unicity,1,1-15-6,3562,1
D15,1,3976,Sage Creek,0,1-15-6,3561,1
D15,1,3977,Unicity,1,1-15-6,3562,1
D15,1,3978,Sage Creek,0,1-15-6,3561,1
D15,1,3979,Unicity,1,1-15-6,3562,1
D15,1,3980,Sage Creek,0,1-15-6,3561,1
D15,1,3981,Unicity,1,1-15-6,3562,1
D15,1,3984,Unicity,1,1-15-7,3425,1
D15,1,3985,Sage Creek,0,1-15-7,3561,1
D15,1,3986,Unicity,1,1-15-7,3562,1
D15,1,3987,Sage Creek,0,1-15-7,3561,1
D15,1,3988,Unicity,1,1-15-7,3562,1
D15,1,3989,Sage Creek,0,1-15-7,3561,1
D15,1,3990,Unicity,1,1-15-7,3562,1
D15,1,3991,Sage Creek,0,1-15-7,3561,1
D15,1,3992,Unicity,1,1-15-7,3562,1
D15,1,3993,Sage Creek,0,1-15-7,3561,1
D15,1,3994,Unicity,1,1-15-7,3562,1
D15,1,3995,Sage Creek,0,1-15-7,3561,1
D15,1,3996,Unicity,1,1-15-7,3562,1
D15,1,3997,Sage Creek,0,1-15-7,3561,1
D15,1,4000,Sage Creek,0,1-15-8,3561,1
D15,1,4001,Unicity,1,1-15-8,3562,1
22,1,4002,Polo Park,0,1-15-8,3234,1
D10,1,4005,Kildonan Place,0,1-15-9,3407,1
D17,1,4006,RRC Polytech,1,1-15-9,3437,1
D15,1,4008,Sage Creek,0,1-15-9,3561,1
D15,1,4009,Unicity,1,1-15-9,3562,1
D15,1,4010,Sage Creek,0,1-15-9,3561,1
D15,1,4011,Unicity,1,1-15-9,3562,1
